time_utc,label,2m_temperature,2m_dewpoint_temperature,maximum_2m_temperature_since_previous_post_processing,minimum_2m_temperature_since_previous_post_processing,surface_pressure,mean_sea_level_pressure,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_gust_since_previous_post_processing,total_precipitation,convective_precipitation,large_scale_precipitation,mean_total_precipitation_rate,total_column_water_vapour,total_cloud_cover,geopotential,convective_available_potential_energy,precip_rate_mm_per_hr,precip_1h,precip_3h,precip_6h,wind_speed_10m,wind_dir_10m_deg,wind_gust_10m,wind_gust_dir_deg,morning_temp,afternoon_temp,daily_min_temp,daily_max_temp,morning_rh,afternoon_rh,daily_rh_min,daily_rh_max,dewpoint_depression_c,station_lat,station_lon
,0,285.191,298.3190619678335,293.6,283.228,77426.513,104387.0666266772,-0.066,0.283,3.229,0.6765805065234076,0.00024330392943063353,0.000466830090393749,0.0,27.119,0.7944468408262454,24752.736,551.438,0.0,0.203,0.574,1.025,1.1185108974358975,166.868981074579,5.461412030755315,1.0,301.0289560691872,290.308,292.142,295.148,80.859,79.54927951657885,69.882,97.802,0.84,31.587,79.302
,0,296.149,277.356,285.18,298.456,73872.14,100779.327,-0.142,0.209,5.453180193236714,0.6765805065234076,-0.001,0.001,0.0,28.302,0.964,24562.091,337.12472982675195,-0.003,0.6797272583201269,0.966,1.755,0.232,144.261,3.704,1.0,301.174,292.713,286.337,290.513,77.302,75.008,67.713,97.21177445652174,1.1,31.017,83.711
,0,277.14,292.431,286.591,279.855,78301.489,98648.073,-0.093,0.23838879046545336,3.915,0.442,0.001,-0.0,-0.0,31.173630642085186,0.7944468408262454,24921.854,548.837,-0.0,0.6797272583201269,2.043423367593712,2.225,0.109,125.516,5.461412030755315,1.0,303.623,288.251,277.719,300.013,82.765,79.54927951657885,63.246,97.21177445652174,3.1886087160262413,30.405,79.93625342679128
,0,583.486,286.937,284.529,404.508,78694.730882662,97918.173,-0.119,-0.016,3.638,0.876,-0.0,-0.001,-0.002,32.898,0.999,24420.644,483.878,0.0,0.866,2.245,4.087,0.118,77.633,3.618,1.0,285.083,303.45619514955536,277.779,298.202,81.988,75.293,73.29326036249014,91.718,0.807,29.354,80.423
,1,300.524,301.667,295.051,290.748,76886.519,104387.0666266772,0.1761047693510555,-0.124,4.188,0.787,0.002,0.0,0.0001823262839879154,48.319,0.959,25344.456596221018,720.738,0.00018991517436380773,1.343,2.265,4.218,1.1185108974358975,358.184,4.305,1.0,301.07,282.725,282.488,304.0114993913573,78.195,75.105,65.598,95.411,0.697,31.436,80.591
,1,275.591,300.743,278.377,294.471,76960.741,102841.576,-0.392,-0.602,4.053,0.909,0.001,0.0,-0.001,33.805,0.7944468408262454,24045.715,506.897,0.0,1.604,2.747,4.688,0.708,30.059,4.141,1.0,300.981,303.45619514955536,279.669,555.338,80.656,79.54927951657885,67.953,92.673,3.1886087160262413,32.71494814105633,79.526
,1,301.6345762685402,282.97,291.288,299.81499398426655,76859.255,96099.797,0.1761047693510555,-0.675,4.158,0.485,0.00024330392943063353,-0.001,-0.0,29.882,1.0,24325.688,337.12472982675195,0.00018991517436380773,0.6797272583201269,1.739,3.499,1.1185108974358975,24.383,3.897,1.0,279.64,286.839,274.645,309.653,84.15818918490326,71.234,63.111,97.807,0.799,30.377,83.696
,1,277.052,276.285,300.4776422074919,567.781,78314.742,97403.694,0.116,-0.459,3.602,0.262,0.001,0.001,0.0001823262839879154,27.922,1.014,25146.283,353.079,-0.001,0.253,1.184,2.635,0.476,166.868981074579,3.759,1.0,287.811,284.063,296.513,297.465,78.339,79.54927951657885,63.587,96.217,0.75,28.956,76.871
,0,297.505,298.3190619678335,291.818,295.369,75398.854,102542.613,-0.179,-0.438,3.782,0.6765805065234076,0.001,-0.001,0.0001823262839879154,27.558,0.7944468408262454,23357.366,221.556,-0.0,0.188,0.755,2.184,1.1185108974358975,166.868981074579,3.834,1.0,287.157,303.45619514955536,279.087,309.379,78.106,70.389,63.894,99.087,1.111,29.925,79.135
,1,299.724,298.3190619678335,278.773,273.354,74982.154,104387.0666266772,-0.195,-0.552,3.52,0.6765805065234076,0.00024330392943063353,0.0,-0.0,26.388,0.7944468408262454,44725.906,163.085,-0.001,0.6797272583201269,0.511,1.692,0.579,166.868981074579,3.526,1.0,279.951,624.331,294.398,464.408,82.937,71.138,136.126,97.332,2.0,32.71494814105633,76.46
,1,285.776,285.206,279.334,290.825,73599.803,99359.391,0.142,-0.031,4.951,0.164,0.0,-0.0,0.0,25.813,1.025,24665.137,182.885,0.0,0.165,0.491,1.51,0.149,278.447,4.912,1.0,291.483,291.903,298.4101307426054,308.478,82.311,79.54927951657885,68.841,96.918,4.27,29.872,82.657
,1,289.853,278.218,298.686,297.119,77596.285,99155.836,0.464,0.545,7.93,0.36,-0.0,-0.0,0.0,31.173630642085186,0.7944468408262454,23625.384,293.913,0.0,0.357,2.043423367593712,1.863,0.685,230.809,4.871,1.0,301.0289560691872,302.7,275.913,299.716,79.449,72.526,68.121,95.137,4.381,29.386,80.28
,1,301.6345762685402,298.3190619678335,292.683,298.196,77062.439,96772.178,0.1761047693510555,0.502,5.079,0.285,0.0,-0.0,0.001,27.908,1.014,24858.087,384.912,0.001,0.28,0.888,1.618,0.89,248.01,5.461412030755315,1.0,287.4,303.45619514955536,298.4101307426054,303.394,84.15818918490326,69.889,63.186,97.21177445652174,4.909,30.425,79.93625342679128
,0,284.363,287.808,300.4776422074919,291.733,78723.192,104265.29,0.939,0.23838879046545336,5.453180193236714,0.112,0.00024330392943063353,0.001,0.0,25.442,0.974,25344.456596221018,538.876,0.00018991517436380773,0.121,2.043423367593712,1.101,1.338,221.079,5.461412030755315,1.0,279.111,304.697,290.552,293.67,79.15,79.54927951657885,73.29326036249014,94.812,4.698,31.322,77.975
,1,287.006,301.258,300.4776422074919,305.493,105952.961,132956.327,1.214,2.182,7.257,0.101,0.001,0.000466830090393749,0.0,26.342,1.885,24724.923,803.481,0.002,0.095,0.399,0.93,1.1185108974358975,166.868981074579,7.224,1.0,301.0289560691872,303.45619514955536,286.779,306.801,81.407,75.23,68.76,93.069,4.93,30.231,77.959
,1,294.06,295.594,298.169,299.81499398426655,76438.112,97366.909,1.273,1.018,7.572,0.167,0.0,0.0,0.001,31.173630642085186,0.983,23862.416,337.12472982675195,0.00018991517436380773,0.087,0.3,0.922,1.1185108974358975,230.698,7.061,1.0,306.991,305.744,298.069,295.814,77.454,73.447,73.29326036249014,95.49,6.338,46.115,80.701
,1,301.6345762685402,298.3190619678335,285.406,301.239,71927.612,104387.0666266772,1.193,1.121,7.128,0.099,-0.0,-0.001,-0.0,31.173630642085186,0.7944468408262454,24492.747,1170.377,0.00018991517436380773,0.106,0.319,0.907,1.695,166.868981074579,5.461412030755315,1.0,301.0289560691872,284.966,292.988,304.0114993913573,83.858,69.177,67.804,97.21177445652174,6.65,28.935,83.386
,0,309.508,287.655,300.427,306.995,76261.174,102241.906,1.226,1.12,6.818,0.204,-0.001,0.0,0.001,27.82,0.961,25608.367,1304.757,-0.0,0.107,0.318,0.808,1.688,217.638,7.263,1.0,282.182,294.951,283.417,304.0114993913573,79.085,74.329,64.138,95.693,5.348,31.235,80.673
,1,290.201,583.297,300.4776422074919,288.098,73989.115,101466.446,1.516,1.188,6.464,0.136,0.0,-0.001,0.001,26.955,0.91,24719.776,337.12472982675195,0.00018991517436380773,0.135,0.416,0.874,1.1185108974358975,209.063,6.801,1.0,278.68,299.068,285.264,306.249,78.088,79.54927951657885,63.149,98.055,4.297,32.71494814105633,79.93625342679128
,0,296.749,298.3190619678335,500.595,291.103,74910.492,100895.336,0.1761047693510555,0.744,5.453180193236714,0.181,-0.001,-0.001,0.0,28.408,0.826,23835.572,1195.896,-0.0,0.177,0.518,1.057,0.79,201.483,5.552,1.0,299.055,309.576,301.749,310.062,81.204,73.196,66.767,96.095,3.873,28.884,83.218
,1,297.624,294.683,298.276,286.993,78694.730882662,96917.886,0.072,-0.04,3.974,0.057,0.0,0.0,-0.002,26.195,0.828,24750.561,1144.926,0.00018991517436380773,0.6797272583201269,0.279,0.645,1.1185108974358975,286.33,4.069,1.0,291.894,289.448,286.065,304.36,79.397,79.54927951657885,66.202,98.787,3.215,31.214,79.473
,1,306.094,303.321,291.441,286.869,78694.730882662,104387.0666266772,0.15,0.222,3.393,0.035,0.00024330392943063353,-0.002,-0.001,25.129,0.783,25675.139,1049.392,-0.0,0.034,0.205,0.495,0.267,205.147,3.41,1.0,295.774,296.354,298.4101307426054,307.617,81.748,79.54927951657885,73.29326036249014,97.21177445652174,1.88,32.71494814105633,83.384
,1,292.566,299.343,293.253,300.917,72872.372,101930.694,0.12,0.199,3.323,0.112,-0.001,0.0,0.001,25.869,0.847,25344.456596221018,1049.203,0.003,0.6797272583201269,0.313,0.78,0.231,212.941,3.403,1.0,283.561,303.45619514955536,297.865,309.817,78.71,75.506,73.29326036249014,99.481,1.47,30.322,80.809
,0,305.781,299.591,282.393,277.893,78694.730882662,98098.259,0.032,0.204,3.858,0.343,-0.001,-0.001,-0.0,28.767,0.867,23754.441,897.283,-0.0,0.352,0.873,1.787,0.104,196.656,3.796,1.0,289.94,295.025,277.915,288.553,78.927,74.635,64.175,95.602,1.27,29.727,77.104
,0,297.55,297.454,297.895,299.81499398426655,77488.08,97850.895,-0.04,0.339,4.365,0.6765805065234076,0.00024330392943063353,-0.0,0.0,31.927,0.7944468408262454,23908.572,618.536,0.001,0.896,2.302,3.964,0.369,171.711,4.19,1.0,301.0289560691872,282.923,296.176,302.151,80.332,69.622,65.834,91.789,0.783,32.71494814105633,81.079
,1,297.623,274.606,283.473,283.486,72145.755,162689.914,-0.302,0.23838879046545336,5.659,1.249,0.00024330392943063353,0.0,0.0,33.648,0.7944468408262454,25344.456596221018,547.352,0.0,1.213,2.043423367593712,5.692,0.371,49.794,4.269,1.0,298.238,288.741,298.4101307426054,283.324,78.556,72.173,64.377,97.21177445652174,0.793,58.174,80.421
,1,285.15,298.3190619678335,285.469,285.525,73240.981,101003.614,-0.279,-0.454,5.288,1.743,0.0,0.0,0.0,36.647,0.7944468408262454,24423.764,554.646,0.003,1.812,4.843,4.100759235668789,1.1185108974358975,34.249,5.238,1.0,285.967,303.45619514955536,281.7,298.036,85.531,90.398,137.734,92.33,1.263,31.65,79.348
,0,296.332,284.692,298.467,284.759,76156.522,99419.339,-0.348,0.23838879046545336,5.453180193236714,1.98,0.002,0.002,0.001,41.058,1.544,25098.333,467.607,0.001,2.124,6.036,10.547,0.548,39.819,4.362,1.0,280.895,303.45619514955536,277.403,299.452,91.085,94.262,73.29326036249014,99.615,1.503,31.471,77.088
,0,277.162,302.094,300.4776422074919,297.82,75818.093,100967.54,-0.438,-0.253,4.04,1.42,-0.0,-0.0,0.001,37.255,0.973,42927.885,422.533,0.001,0.6797272583201269,4.814,8.117,1.1185108974358975,59.006,4.15,1.0,286.995,302.1,273.534,288.759,89.741,93.884,89.678,93.783,1.165,30.227,78.478
,1,286.405,298.3190619678335,441.012,298.921,76331.581,97404.13,-0.599,-0.381,4.273,0.592,-0.0,-0.001,0.001,31.173630642085186,1.013,25344.456596221018,337.12472982675195,0.00018991517436380773,0.553,2.683,5.097,0.716,54.716,4.137,1.0,297.05,275.181,278.672,303.624,87.062,86.986,89.681,97.321,3.1886087160262413,29.337,82.592
,1,278.324,298.3190619678335,281.972,282.546,78694.730882662,97197.193,-0.38,-0.459,4.111,0.6765805065234076,0.0,-0.001,0.002,31.173630642085186,0.7944468408262454,25344.456596221018,236.253,0.00018991517436380773,0.6797272583201269,2.362,5.531,1.1185108974358975,166.868981074579,4.438,1.0,580.825,303.45619514955536,297.346,394.806,87.652,86.958,90.154,94.499,1.265,32.71494814105633,81.007
,0,301.6345762685402,298.3190619678335,299.187,299.81499398426655,76024.932,98870.665,-0.211,0.23838879046545336,4.061,0.745,-0.0,0.001,0.001,33.286,0.99,24304.472,176.441,0.00018991517436380773,1.413,2.193,5.425,0.58,21.393,4.315,1.0,288.919,280.903,298.4101307426054,283.942,84.15818918490326,91.688,84.869,101.369,1.067,30.88,80.128
,0,278.357,295.402,299.939,280.778,74229.394,104387.0666266772,-0.246,-0.076,3.55,0.188,-0.001,-0.002,0.0001823262839879154,29.502,1.041,24031.352,337.12472982675195,0.001,0.198,2.043423367593712,2.71,0.259,166.868981074579,3.443,1.0,301.0289560691872,295.159,574.108,304.0114993913573,91.12,89.5,73.29326036249014,97.704,3.1886087160262413,31.456,78.065
,1,459.278,285.519,283.578,288.838,73164.524,104387.0666266772,-0.035,0.721,5.453180193236714,0.118,-0.001,-0.001,-0.0,27.985,0.7944468408262454,23708.058,297.793,0.0,0.118,2.043423367593712,1.769,1.1185108974358975,169.622,3.855,1.0,302.533,276.211,298.4101307426054,304.0114993913573,93.05,95.232,89.202,100.991,2.0,32.71494814105633,79.077
,0,288.773,290.621,281.059,289.456,78694.730882662,182104.815,0.223,1.013,4.871,0.214,-0.001,0.0,0.002,31.173630642085186,1.005,23428.824,419.528,-0.001,0.205,0.615,1.761,1.1185108974358975,166.868981074579,4.684,1.0,292.197,293.237,285.514,290.303,85.986,93.592,86.992,94.661,2.235,32.71494814105633,82.65
,1,294.062,292.07,291.915,302.255,78694.730882662,105452.595,0.148,0.23838879046545336,5.585,0.422,0.001,-0.002,0.0001823262839879154,29.914,1.014,23514.749,519.135,-0.002,0.415,2.043423367593712,2.541,0.723,183.018,5.461412030755315,1.0,301.0289560691872,288.672,298.4101307426054,283.875,86.285,89.967,86.084,97.21177445652174,4.198,30.439,77.015
,1,297.354,278.943,292.978,291.265,78360.699,99695.657,0.009,0.23838879046545336,6.698,0.352,-0.001,0.002,0.0001823262839879154,31.173630642085186,1.049,24421.853,490.234,-0.0,0.345,1.009,4.100759235668789,0.702,182.071,5.461412030755315,1.0,290.802,295.377,301.06,277.312,86.573,89.987,73.29326036249014,93.857,1.432,30.808,82.54
,0,301.6345762685402,292.08,302.823,299.256,77329.767,104306.546,0.1761047693510555,0.904,6.33,0.307,0.0,-0.0,-0.0,29.588,0.7944468408262454,23545.603,655.459,0.00018991517436380773,0.316,2.043423367593712,1.826,0.913,175.383,6.908,1.0,292.154,285.011,291.71,278.881,84.15818918490326,94.901,86.34,98.038,3.1886087160262413,32.71494814105633,80.106
,1,286.375,295.548,300.122,294.211,76793.137,104387.0666266772,0.1761047693510555,0.23838879046545336,7.488,3.376,0.0,0.003,0.002,31.173630642085186,0.996,41247.94,497.595,0.001,6.864,6.811,12.427,1.1185108974358975,177.076,7.609,1.0,301.146,298.792,294.446,291.629,90.174,86.689,89.56,92.25,1.019,31.01,121.126
,1,298.258,289.095,300.949,283.229,79174.131,104387.0666266772,-0.234,1.0,8.842,3.223,0.0,0.003,0.001,47.493,1.027,25154.279,509.366,0.001,0.6797272583201269,8.475,13.965,1.1185108974358975,162.174,8.043,1.0,276.351,300.25,288.677,285.795,84.15818918490326,92.588,89.211,99.949,3.1886087160262413,32.71494814105633,81.687
,1,301.6345762685402,278.253,293.721,283.744,76669.976,104285.94,-0.177,0.882,8.086,3.048,0.001,0.003,0.002,47.876,0.995,23940.245,435.516,0.00018991517436380773,0.6797272583201269,9.482,14.456,0.981,160.959,8.383,1.0,296.883,278.492,296.592,302.375,86.749,86.923,89.564,97.881,2.292,29.545,81.424
,1,297.902,300.695,294.148,294.097,76787.837,105503.355,0.1761047693510555,0.345,7.916,2.173,0.00024330392943063353,0.002,0.001,42.488,1.424,24990.965,301.76,0.00018991517436380773,2.275,7.244,12.265,0.402,152.704,12.415,1.0,299.689,294.701,279.391,303.317,92.47,88.656,86.868,99.114,1.402,32.71494814105633,79.383
,1,294.689,298.3190619678335,285.851,285.668,74025.096,102484.58,0.333,-0.578,5.453180193236714,1.409,0.001,0.001,0.0001823262839879154,36.909,1.042,24764.169,125.423,0.002,0.6797272583201269,4.914,9.565,1.235,326.615,6.677,1.0,286.646,294.431,278.715,296.232,89.216,93.985,89.236,97.21177445652174,1.313,32.71494814105633,80.328
,1,293.066,298.3190619678335,300.411,285.029,73750.052,100900.01,0.338,-0.274,4.808,0.6765805065234076,0.0,0.001,0.0,61.0,0.7944468408262454,25766.367,337.12472982675195,0.0,0.6797272583201269,2.043423367593712,4.100759235668789,1.1185108974358975,311.066,6.975,1.0,526.876,303.45619514955536,298.009,278.068,91.856,87.237,86.451,100.062,1.552,28.739,81.152
,0,304.086,297.416,289.216,302.209,74826.352,102746.016,0.266,0.209,4.548,0.556,0.003,0.001,0.002,31.173630642085186,0.832,25344.456596221018,156.257,0.002,0.6797272583201269,2.074,6.396,0.335,166.868981074579,4.627,1.0,293.238,277.891,285.642,285.726,89.619,90.163,90.04,95.322,1.921,32.71494814105633,77.419
,1,301.6345762685402,294.437,294.025,280.275,77211.205,96148.373,0.376,0.097,3.717,0.267,-0.0,0.000466830090393749,-0.001,31.173630642085186,0.7944468408262454,25344.456596221018,337.12472982675195,-0.001,0.261,1.126,4.03,1.1185108974358975,256.576,3.83,1.0,300.418,299.653,298.4101307426054,301.771,86.262,91.289,82.107,97.21177445652174,1.515,32.71494814105633,77.687
,1,278.03,288.829,298.676,299.407,73430.182,100061.368,0.185,-0.033,3.039,0.135,-0.001,0.000466830090393749,0.001,31.173630642085186,0.88,25561.544,279.57,0.00018991517436380773,0.131,0.608,4.100759235668789,0.2,287.102,3.107,1.0,298.771,294.365,285.715,288.171,90.996,91.161,83.203,97.21177445652174,1.589,30.278,81.457
,1,283.622,279.281,300.4776422074919,279.498,72667.513,103837.288,-0.187,-0.166,2.853,0.6765805065234076,0.00024330392943063353,0.0,0.0001823262839879154,27.108,0.893,25344.456596221018,337.12472982675195,-0.0,0.064,0.28,4.100759235668789,0.244,166.868981074579,2.81,1.0,301.006,287.386,285.787,300.634,91.612,87.33,73.29326036249014,96.828,0.685,32.71494814105633,79.93625342679128
,1,299.727,287.163,279.056,288.897,77368.675,173453.692,-0.298,0.23838879046545336,3.079,0.6765805065234076,0.001,0.0,-0.0,27.247,0.949,25344.456596221018,354.946,0.0,0.044,0.176,4.100759235668789,1.1185108974358975,29.865,2.896,1.0,284.808,303.45619514955536,298.4101307426054,280.923,89.291,94.03,84.659,97.133,0.492,28.798,83.834
,1,300.317,280.356,274.459,297.809,78694.730882662,99564.125,0.1761047693510555,0.23838879046545336,3.268,0.038,0.00024330392943063353,0.000466830090393749,0.001,27.207,0.938,25344.456596221018,337.12472982675195,0.001,0.6797272583201269,0.128,0.585,1.1185108974358975,40.484,3.285,1.0,293.52,302.272,300.72,279.626,88.101,89.601,88.998,96.969,0.778,31.232,159.164
,1,300.354,393.567,275.161,279.507,72719.884,99256.598,-0.399,-0.326,3.947,0.102,-0.0,-0.001,0.001,26.446,0.966,24431.84,315.97,-0.0,0.103,0.279,0.642,0.542,47.502,5.461412030755315,1.0,300.598,282.868,284.283,285.916,79.083,79.54927951657885,66.057,97.21177445652174,3.1886087160262413,30.918,83.549
,1,295.193,299.572,300.861,293.656,76875.943,98093.755,-0.379,0.23838879046545336,5.453180193236714,0.15,-0.0,-0.001,-0.001,31.173630642085186,1.288,25344.456596221018,313.009,0.00018991517436380773,0.6797272583201269,0.42,0.814,1.073,46.1,3.457,1.0,305.981,290.142,533.581,295.556,78.055,70.79,62.794,89.178,1.051,29.517,79.93625342679128
,1,291.094,280.09,419.792,289.746,78452.774,104387.0666266772,-0.352,-0.33,4.937,0.151,-0.001,-0.0,0.002,28.445,0.7944468408262454,25465.512,337.12472982675195,0.00018991517436380773,0.15,0.459,0.881,0.485,47.255,6.263,1.0,297.429,303.45619514955536,298.4101307426054,304.0114993913573,78.871,71.0,61.509,97.21177445652174,1.374,30.008,79.93625342679128
,1,282.474,274.892,285.071,290.812,77541.021,96246.068,0.1761047693510555,0.046,3.835,0.6765805065234076,0.0,0.000466830090393749,-0.001,27.452,0.971,25418.155,409.014,0.002,0.195,2.043423367593712,1.091,0.233,184.299,3.588,1.0,285.24,304.771,293.846,303.091,79.76,69.863,61.43,145.672,3.1886087160262413,30.43,79.93625342679128
,1,290.042,294.994,610.976,278.961,78053.753,101682.071,-0.352,-0.59,5.955,0.411,-0.001,0.001,-0.001,27.192,1.004,25344.456596221018,361.781,0.0,0.373,0.593,1.11,0.696,33.384,6.715,1.0,286.647,300.613,298.79,308.992,74.268,69.797,62.473,90.442,3.1886087160262413,28.937,79.93625342679128
,1,282.48,276.111,278.998,286.88,78444.098,104387.0666266772,-0.329,-0.547,4.048,0.157,0.0,0.000466830090393749,0.001,26.954,0.821,25635.671,200.526,-0.0,0.156,0.509,1.03,0.645,166.868981074579,4.009,1.0,301.0289560691872,303.45619514955536,539.081,286.392,74.649,68.569,63.733,96.238,1.604,32.71494814105633,77.817
,1,275.756,292.418,277.487,299.569,76064.51,97582.113,-0.277,-0.504,3.656,0.047,0.00024330392943063353,-0.0,-0.0,31.173630642085186,0.7944468408262454,25401.803,167.761,-0.002,0.6797272583201269,0.259,0.632,0.605,29.495,5.461412030755315,1.0,296.758,289.204,301.15,305.732,75.089,68.247,61.308,93.751,1.439,28.857,79.93625342679128
,0,301.6345762685402,274.508,300.4776422074919,281.018,76684.29,100453.692,-0.169,0.23838879046545336,3.853,0.035,0.002,0.0,-0.002,24.374,0.575,23843.567,284.24,0.0,0.6797272583201269,0.187,0.537,0.303,33.852,3.771,1.0,301.0289560691872,303.45619514955536,280.234,299.485,75.327,70.218,63.43,97.21177445652174,3.1886087160262413,32.71494814105633,79.002
,1,301.954,287.557,298.473,299.81499398426655,72416.853,99390.768,0.058,0.079,9.057,-0.0,-0.002,0.0,-0.0,24.174,0.7944468408262454,23989.892,128.374,0.001,0.6797272583201269,0.051,0.364,1.1185108974358975,166.868981074579,4.208,1.0,298.085,287.97,273.302,289.019,80.083,72.657,63.45,92.191,4.042,30.209,81.073
,0,304.465,300.301,455.481,299.81499398426655,78694.730882662,96384.988,0.337,0.23838879046545336,5.352,0.011,0.0,0.000466830090393749,0.001,25.093,0.656,25344.456596221018,337.12472982675195,0.001,0.6797272583201269,0.063,0.329,1.1185108974358975,386.01,5.222,1.0,290.284,303.45619514955536,298.4101307426054,300.016,74.247,70.036,66.585,92.455,4.976,30.466,79.93625342679128
,1,289.32,293.423,282.658,293.504,72957.013,105426.148,0.1761047693510555,0.938,6.356,0.075,0.00024330392943063353,0.0,0.0001823262839879154,31.173630642085186,0.684,24805.747,337.12472982675195,-0.001,0.074,0.215,0.524,1.072,217.512,6.39,1.0,299.094,280.996,281.341,283.714,79.1,79.54927951657885,73.29326036249014,97.21177445652174,6.07,47.679,78.843
,1,287.565,298.3190619678335,300.4776422074919,592.939,75274.198,102427.539,0.1761047693510555,0.23838879046545336,7.72,0.134,0.00024330392943063353,-0.0,0.001,24.532,0.7944468408262454,25255.105,337.12472982675195,0.001,0.138,2.043423367593712,0.74,1.501,216.686,7.379,1.0,297.864,281.85,294.475,300.064,84.15818918490326,71.471,73.29326036249014,89.155,6.49,28.963,78.45
